RFT_1,RFT_2,RFT_3,RFT_4,RFT_5,RFT_6,data_1,data_2,data_3,data_4
-1.84,0.32,-1.26,-0.014,-0.0635,-0.005,-24.775,-26.1,65.325,6.975
-1.84,0.32,-1.26,-0.014,-0.0635,-0.005,-30.775,-35.1,82.325,9.975
-1.84,0.32,-1.26,-0.014,-0.0635,-0.005,-35.775,-43.1,97.325,14.975
-2.88,0.5,-1.56,-0.0635,-0.0905,0.002,-42.775,-50.1,109.325,15.975
-2.88,0.5,-1.56,-0.0635,-0.0905,0.002,-46.775,-51.1,119.325,14.975
-2.88,0.5,-1.56,-0.0635,-0.0905,0.002,-49.775,-53.1,125.325,15.975
-3.8,1.08,-1.26,-0.0715,-0.086,0.0005,-51.775,-56.1,131.325,13.975
-3.8,1.08,-1.26,-0.0715,-0.086,0.0005,-54.775,-56.1,137.325,12.975
-4.24,1.66,-1.32,-0.052,-0.0955,-0.005,-56.775,-56.1,144.325,10.975
-4.24,1.66,-1.32,-0.052,-0.0955,-0.005,-57.775,-53.1,147.325,7.975
-4.24,1.66,-1.32,-0.052,-0.0955,-0.005,-59.775,-51.1,150.325,3.975
-4.24,0.08,-1.66,-0.0615,-0.101,0.002,-59.775,-49.1,153.325,1.975
-4.24,0.08,-1.66,-0.0615,-0.101,0.002,-59.775,-46.1,157.325,-0.025
-4.36,0.92,-2.18,-0.0325,-0.0805,-0.008,-63.775,-46.1,162.325,-4.025
-4.36,0.92,-2.18,-0.0325,-0.0805,-0.008,-64.775,-47.1,168.325,-4.025
-4.36,0.92,-2.18,-0.0325,-0.0805,-0.008,-67.775,-48.1,175.325,-5.025
-5.02,1.34,-2.08,-0.0405,-0.104,-0.0025,-69.775,-48.1,182.325,-7.025
-5.02,1.34,-2.08,-0.0405,-0.104,-0.0025,-72.775,-53.1,192.325,-8.025
-5.02,1.34,-2.08,-0.0405,-0.104,-0.0025,-74.775,-55.1,203.325,-6.025
-5.14,0.76,-2.62,-0.03,-0.125,0.0015,-78.775,-57.1,211.325,-5.025
-5.14,0.76,-2.62,-0.03,-0.125,0.0015,-80.775,-61.1,221.325,-6.025
-5.94,1.38,-2.78,-0.035,-0.1515,-0.0045,-81.775,-64.1,230.325,-5.025
-5.94,1.38,-2.78,-0.035,-0.1515,-0.0045,-84.775,-68.1,238.325,-4.025
-5.94,1.38,-2.78,-0.035,-0.1515,-0.0045,-86.775,-71.1,245.325,-3.025
-6.42,1.24,-3.48,-0.0735,-0.148,-0.005,-88.775,-73.1,249.325,-2.025
-6.42,1.24,-3.48,-0.0735,-0.148,-0.005,-89.775,-72.1,251.325,-3.025
-6.64,1.48,-3.98,-0.078,-0.1845,0.0005,-89.775,-71.1,249.325,-4.025
-6.64,1.48,-3.98,-0.078,-0.1845,0.0005,-88.775,-71.1,242.325,-5.025
-6.64,1.48,-3.98,-0.078,-0.1845,0.0005,-86.775,-66.1,237.325,-5.025
-5.64,0.9,-3.92,-0.041,-0.153,-0.026,-84.775,-62.1,225.325,-7.025
-5.64,0.9,-3.92,-0.041,-0.153,-0.026,-82.775,-55.1,211.325,-11.025
-5.64,0.9,-3.92,-0.041,-0.153,-0.026,-78.775,-47.1,196.325,-13.025
-4.5,0.24,-3.78,-0.053,-0.1405,-0.01,-72.775,-40.1,175.325,-14.025
-4.5,0.24,-3.78,-0.053,-0.1405,-0.01,-67.775,-34.1,158.325,-16.025
-3.72,0,-2.48,-0.009,-0.083,-0.0085,-60.775,-27.1,138.325,-16.025
-3.72,0,-2.48,-0.009,-0.083,-0.0085,-55.775,-19.1,118.325,-17.025
-3.72,0,-2.48,-0.009,-0.083,-0.0085,-48.775,-14.1,96.325,-16.025
-2.32,0.48,-1.48,0.024,-0.025,-0.0285,-40.775,-8.1,77.325,-16.025
-2.32,0.48,-1.48,0.024,-0.025,-0.0285,-32.775,-3.1,58.325,-14.025
-1.18,-0.36,-1.46,0.021,0.0095,0.023,-24.775,-1.1,44.325,-11.025
-1.18,-0.36,-1.46,0.021,0.0095,0.023,-17.775,1.9,32.325,-10.025
-1.18,-0.36,-1.46,0.021,0.0095,0.023,-12.775,4.9,21.325,-10.025
-0.14,0.26,-0.68,0.0075,0.0205,-0.009,-9.775,4.9,13.325,-9.025
-0.14,0.26,-0.68,0.0075,0.0205,-0.009,-6.775,5.9,7.325,-9.025
-0.14,0.26,-0.68,0.0075,0.0205,-0.009,-3.775,10.9,2.325,-10.025
0.04,-0.1,-0.52,0.028,0.028,-0.0095,-1.775,11.9,-2.675,-10.025
0.04,-0.1,-0.52,0.028,0.028,-0.0095,1.225,12.9,-7.675,-11.025
0.84,-0.64,0.02,0.01,0.011,0,2.225,12.9,-9.675,-10.025
0.84,-0.64,0.02,0.01,0.011,0,3.225,13.9,-12.675,-11.025
0.84,-0.64,0.02,0.01,0.011,0,3.225,12.9,-14.675,-9.025
0.32,-0.86,-1.74,0,0.03,0.011,4.225,12.9,-14.675,-10.025
0.32,-0.86,-1.74,0,0.03,0.011,4.225,10.9,-12.675,-8.025
0.32,-0.86,-1.74,0,0.03,0.011,5.225,8.9,-8.675,-8.025
0.42,-0.68,-1.76,0.0045,-0.0025,0.005,2.225,7.9,-4.675,-9.025
0.42,-0.68,-1.76,0.0045,-0.0025,0.005,-1.775,9.9,4.325,-11.025
0.14,-0.46,-2.46,0.0135,0,0.0025,-5.775,8.9,13.325,-13.025
0.14,-0.46,-2.46,0.0135,0,0.0025,-9.775,7.9,24.325,-14.025
0.14,-0.46,-2.46,0.0135,0,0.0025,-14.775,4.9,35.325,-16.025
-1.32,-0.26,-2.6,0.007,-0.0135,0.009,-20.775,2.9,51.325,-17.025
-1.32,-0.26,-2.6,0.007,-0.0135,0.009,-28.775,-1.1,68.325,-16.025
-2.24,-0.34,-2.14,0.003,-0.0525,0.0005,-33.775,-10.1,85.325,-14.025
-2.24,-0.34,-2.14,0.003,-0.0525,0.0005,-41.775,-18.1,108.325,-12.025
-2.24,-0.34,-2.14,0.003,-0.0525,0.0005,-47.775,-28.1,133.325,-9.025
-3.86,0.12,-2.5,-0.023,-0.114,-0.0015,-56.775,-39.1,155.325,-6.025
-3.86,0.12,-2.5,-0.023,-0.114,-0.0015,-63.775,-48.1,178.325,-5.025
-3.86,0.12,-2.5,-0.023,-0.114,-0.0015,-71.775,-53.1,199.325,-6.025
-5.76,0.92,-1.06,-0.0245,-0.0955,-0.0115,-76.775,-59.1,212.325,-6.025
-5.76,0.92,-1.06,-0.0245,-0.0955,-0.0115,-79.775,-55.1,221.325,-9.025
-5.54,0.54,-2.7,-0.06,-0.1975,-0.0125,-80.775,-54.1,225.325,-13.025
-5.54,0.54,-2.7,-0.06,-0.1975,-0.0125,-83.775,-53.1,229.325,-16.025
-5.54,0.54,-2.7,-0.06,-0.1975,-0.0125,-83.775,-50.1,231.325,-18.025
-5.9,0.78,-2.82,-0.0385,-0.163,-0.0225,-85.775,-47.1,233.325,-21.025
-5.9,0.78,-2.82,-0.0385,-0.163,-0.0225,-84.775,-43.1,233.325,-25.025
-5.8,0.46,-3.5,-0.016,-0.1635,-0.018,-84.775,-39.1,227.325,-27.025
-5.8,0.46,-3.5,-0.016,-0.1635,-0.018,-81.775,-33.1,222.325,-30.025
-5.8,0.46,-3.5,-0.016,-0.1635,-0.018,-81.775,-32.1,215.325,-31.025
-5.16,-1.04,-2.6,0.0135,-0.1305,0.012,-79.775,-29.1,209.325,-30.025
-5.16,-1.04,-2.6,0.0135,-0.1305,0.012,-77.775,-26.1,198.325,-31.025
-5.16,-1.04,-2.6,0.0135,-0.1305,0.012,-75.775,-24.1,187.325,-29.025
-4.72,-1.04,-2.5,-0.0145,-0.107,-0.011,-71.775,-22.1,173.325,-25.025
-4.72,-1.04,-2.5,-0.0145,-0.107,-0.011,-67.775,-21.1,157.325,-22.025
-3.68,-0.32,-1.14,0.022,-0.066,-0.004,-60.775,-20.1,138.325,-20.025
-3.68,-0.32,-1.14,0.022,-0.066,-0.004,-53.775,-20.1,119.325,-15.025
-3.68,-0.32,-1.14,0.022,-0.066,-0.004,-47.775,-18.1,97.325,-11.025
-2.6,0.8,-1.28,0.0055,-0.0245,-0.0215,-39.775,-11.1,80.325,-9.025
-2.6,0.8,-1.28,0.0055,-0.0245,-0.0215,-32.775,-9.1,60.325,-7.025
-1.16,-1.1,0.48,-0.0125,-0.012,0.009,-23.775,-4.1,41.325,-6.025
-1.16,-1.1,0.48,-0.0125,-0.012,0.009,-9.775,-3.1,20.325,-2.025
-1.16,-1.1,0.48,-0.0125,-0.012,0.009,-6.775,-4.1,17.325,-1.025
-0.06,-0.32,0.2,0.0155,0.012,0.016,-6.775,-3.1,15.325,-0.025
-0.06,-0.32,0.2,0.0155,0.012,0.016,-6.775,-3.1,13.325,-0.025
-0.06,-0.32,0.2,0.0155,0.012,0.016,-4.775,-1.1,13.325,-0.025
-0.28,0.42,-0.78,0.0135,0,0.009,-4.775,-3.1,11.325,0.975
-0.28,0.42,-0.78,0.0135,0,0.009,-4.775,-2.1,9.325,-1.025
-0.18,-0.06,-0.3,-0.0175,0.005,0,-4.775,-2.1,9.325,-1.025
-0.18,-0.06,-0.3,-0.0175,0.005,0,-4.775,-2.1,9.325,-0.025
-0.18,-0.06,-0.3,-0.0175,0.005,0,-4.775,-2.1,8.325,-0.025
0.06,-0.04,-0.3,0.0055,-0.0015,-0.004,-3.775,-1.1,7.325,0.975
0.06,-0.04,-0.3,0.0055,-0.0015,-0.004,-3.775,-2.1,7.325,-0.025
0.06,-0.04,-0.3,0.0055,-0.0015,-0.004,-2.775,-1.1,8.325,-1.025
0,0.28,-0.5,-0.016,0.01,-0.001,-3.775,-2.1,8.325,-0.025
0,0.28,-0.5,-0.016,0.01,-0.001,-3.775,-1.1,8.325,-1.025
-0.12,0.02,0.22,-0.015,-0.001,-0.0075,-3.775,-2.1,7.325,-0.025
-0.12,0.02,0.22,-0.015,-0.001,-0.0075,-4.775,-1.1,6.325,-0.025
-0.12,0.02,0.22,-0.015,-0.001,-0.0075,-3.775,-1.1,6.325,-0.025
-0.62,0.28,1.28,-0.0095,0.012,-0.0075,-1.775,-1.1,6.325,-0.025
-0.62,0.28,1.28,-0.0095,0.012,-0.0075,-3.775,-1.1,5.325,-0.025
-0.3,0.48,0.62,0.024,0.0115,-0.001,-1.775,-0.1,4.325,-0.025
-0.3,0.48,0.62,0.024,0.0115,-0.001,-0.775,1.9,0.325,-4.025
-0.3,0.48,0.62,0.024,0.0115,-0.001,0.225,8.9,-6.675,-7.025
0.74,0.22,0.36,0.0185,0.013,-0.01,4.225,10.9,-11.675,-7.025
0.74,0.22,0.36,0.0185,0.013,-0.01,5.225,5.9,-14.675,-4.025
0.74,0.22,0.36,0.0185,0.013,-0.01,6.225,1.9,-13.675,0.975
0.98,0.26,-0.62,0.0275,0.017,-0.003,4.225,-2.1,-10.675,4.975
0.98,0.26,-0.62,0.0275,0.017,-0.003,3.225,-9.1,-5.675,8.975
-0.12,0.76,0.2,-0.0205,0.022,-0.01,1.225,-15.1,-0.675,13.975
-0.12,0.76,0.2,-0.0205,0.022,-0.01,0.225,-23.1,4.325,18.975
-0.12,0.76,0.2,-0.0205,0.022,-0.01,-3.775,-32.1,9.325,28.975
-0.06,0.98,-0.96,-0.0435,0.0095,0.0085,-6.775,-45.1,17.325,37.975
-0.06,0.98,-0.96,-0.0435,0.0095,0.0085,-9.775,-59.1,22.325,50.975
-0.64,2.62,-2.18,-0.101,-0.0155,-0.0145,-11.775,-76.1,30.325,66.975
-0.64,2.62,-2.18,-0.101,-0.0155,-0.0145,-14.775,-93.1,37.325,83.975
-0.64,2.62,-2.18,-0.101,-0.0155,-0.0145,-18.775,-108.1,43.325,97.975
-1.6,4.08,-2,-0.1345,-0.011,-0.004,-21.775,-122.1,47.325,112.975
-1.6,4.08,-2,-0.1345,-0.011,-0.004,-24.775,-133.1,52.325,125.975
-1.6,4.08,-2,-0.1345,-0.011,-0.004,-27.775,-144.1,54.325,140.975
-2.26,6.16,-1.04,-0.1675,0.0145,-0.03,-28.775,-153.1,55.325,149.975
-2.26,6.16,-1.04,-0.1675,0.0145,-0.03,-28.775,-160.1,53.325,158.975
-1.86,5.04,-2.48,-0.2245,-0.0175,0.0075,-30.775,-166.1,51.325,166.975
-1.86,5.04,-2.48,-0.2245,-0.0175,0.0075,-28.775,-170.1,47.325,175.975
-1.86,5.04,-2.48,-0.2245,-0.0175,0.0075,-28.775,-173.1,43.325,180.975
-1.48,6.04,-3.6,-0.2355,-0.0195,0.013,-26.775,-178.1,36.325,187.975
-1.48,6.04,-3.6,-0.2355,-0.0195,0.013,-23.775,-181.1,32.325,196.975
-0.92,7.14,-3.3,-0.234,-0.0045,0.004,-22.775,-186.1,25.325,203.975
-0.92,7.14,-3.3,-0.234,-0.0045,0.004,-20.775,-190.1,20.325,213.975
-0.92,7.14,-3.3,-0.234,-0.0045,0.004,-20.775,-196.1,16.325,222.975
-0.68,6.62,-2.84,-0.251,0.014,0.0245,-19.775,-201.1,15.325,234.975
-0.68,6.62,-2.84,-0.251,0.014,0.0245,-20.775,-207.1,15.325,242.975
-0.68,6.62,-2.84,-0.251,0.014,0.0245,-22.775,-213.1,15.325,250.975
-1.2,9.22,-2.78,-0.252,0.0135,-0.001,-23.775,-217.1,16.325,256.975
-1.2,9.22,-2.78,-0.252,0.0135,-0.001,-22.775,-221.1,16.325,266.975
-0.94,8.94,-3.62,-0.299,0.0215,0.0095,-23.775,-227.1,13.325,276.975
-0.94,8.94,-3.62,-0.299,0.0215,0.0095,-23.775,-231.1,11.325,286.975
-0.94,8.94,-3.62,-0.299,0.0215,0.0095,-24.775,-235.1,8.325,294.975
-1.26,9.46,-4.18,-0.3355,0.0245,0.0055,-24.775,-237.1,7.325,295.975
-1.26,9.46,-4.18,-0.3355,0.0245,0.0055,-23.775,-235.1,5.325,292.975
-1.26,9.46,-4.18,-0.3355,0.0245,0.0055,-21.775,-231.1,6.325,282.975
-1.1,9.44,-4.38,-0.2995,0.0295,0.022,-23.775,-224.1,6.325,271.975
-1.1,9.44,-4.38,-0.2995,0.0295,0.022,-21.775,-217.1,10.325,256.975
-0.8,8.2,-3.24,-0.2585,0.029,0.014,-20.775,-210.1,11.325,241.975
-0.8,8.2,-3.24,-0.2585,0.029,0.014,-20.775,-200.1,13.325,222.975
-0.8,8.2,-3.24,-0.2585,0.029,0.014,-19.775,-187.1,13.325,204.975
-0.7,6.84,-2.94,-0.184,0.0255,0.0005,-16.775,-173.1,15.325,181.975
-0.7,6.84,-2.94,-0.184,0.0255,0.0005,-13.775,-155.1,16.325,156.975
-0.72,4.78,-2.1,-0.149,0.006,-0.0045,-13.775,-138.1,18.325,132.975
-0.72,4.78,-2.1,-0.149,0.006,-0.0045,-10.775,-121.1,19.325,111.975
-0.72,4.78,-2.1,-0.149,0.006,-0.0045,-10.775,-95.1,17.325,81.975
-0.38,2.76,-0.24,-0.073,0.002,-0.012,-6.775,-56.1,9.325,43.975
-0.38,2.76,-0.24,-0.073,0.002,-0.012,-3.775,-36.1,4.325,27.975
-0.38,2.76,-0.24,-0.073,0.002,-0.012,-1.775,-27.1,5.325,22.975
0.28,0.14,0.28,-0.005,0.0035,-0.0005,-1.775,-25.1,4.325,19.975
0.28,0.14,0.28,-0.005,0.0035,-0.0005,-0.775,-22.1,3.325,17.975
0.08,-0.3,-0.58,-0.017,-0.0125,-0.0015,0.225,-20.1,4.325,15.975
0.08,-0.3,-0.58,-0.017,-0.0125,-0.0015,-0.775,-19.1,3.325,15.975
0.08,-0.3,-0.58,-0.017,-0.0125,-0.0015,-1.775,-17.1,4.325,14.975
0.1,0.18,0.26,0.007,0.0025,-0.007,-0.775,-18.1,1.325,13.975
0.1,0.18,0.26,0.007,0.0025,-0.007,-1.775,-16.1,3.325,13.975
-0.26,-0.98,-0.56,-0.021,0.018,0.021,-1.775,-15.1,3.325,12.975
-0.26,-0.98,-0.56,-0.021,0.018,0.021,-0.775,-15.1,3.325,11.975
-0.26,-0.98,-0.56,-0.021,0.018,0.021,0.225,-14.1,2.325,11.975
0.2,-0.2,-0.12,-0.002,0.009,0.005,0.225,-13.1,4.325,11.975
0.2,-0.2,-0.12,-0.002,0.009,0.005,0.225,-13.1,3.325,11.975
0.2,-0.2,-0.12,-0.002,0.009,0.005,0.225,-12.1,1.325,10.975
0.26,-0.02,-0.28,-0.024,-0.022,-0.0095,-0.775,-13.1,1.325,10.975
0.26,-0.02,-0.28,-0.024,-0.022,-0.0095,-0.775,-12.1,3.325,8.975
-0.02,-0.02,-1.16,-0.0115,-0.01,-0.0065,-0.775,-9.1,4.325,2.975
-0.02,-0.02,-1.16,-0.0115,-0.01,-0.0065,-1.775,0.9,3.325,-5.025
-0.02,-0.02,-1.16,-0.0115,-0.01,-0.0065,-2.775,5.9,1.325,-9.025
-0.42,-0.28,-2.06,0.026,-0.006,-0.0145,-2.775,11.9,0.325,-13.025
-0.42,-0.28,-2.06,0.026,-0.006,-0.0145,-1.775,15.9,-2.675,-16.025
0.14,-0.44,0,0.05,0.017,-0.0085,-1.775,21.9,-3.675,-20.025
0.14,-0.44,0,0.05,0.017,-0.0085,0.225,28.9,-6.675,-27.025
0.14,-0.44,0,0.05,0.017,-0.0085,-0.775,36.9,-7.675,-32.025
0.38,-1.34,-2.64,0.064,0,-0.0025,-0.775,48.9,-10.675,-42.025
0.38,-1.34,-2.64,0.064,0,-0.0025,0.225,59.9,-13.675,-51.025
0.38,-1.34,-2.64,0.064,0,-0.0025,-0.775,74.9,-16.675,-61.025
0.02,-3.52,-3.34,0.087,0.045,0,-0.775,90.9,-18.675,-70.025
0.02,-3.52,-3.34,0.087,0.045,0,0.225,104.9,-21.675,-80.025
0.14,-5.08,-3.5,0.1065,0.0225,0.01,0.225,116.9,-24.675,-87.025
0.14,-5.08,-3.5,0.1065,0.0225,0.01,0.225,127.9,-25.675,-94.025
0.14,-5.08,-3.5,0.1065,0.0225,0.01,-1.775,137.9,-28.675,-98.025
0.72,-4.04,-3.4,0.153,0.0145,-0.018,0.225,141.9,-28.675,-100.025
0.72,-4.04,-3.4,0.153,0.0145,-0.018,-0.775,147.9,-30.675,-104.025
0.6,-4.78,-3.24,0.1815,0.044,-0.0045,0.225,154.9,-32.675,-107.025
0.6,-4.78,-3.24,0.1815,0.044,-0.0045,-0.775,160.9,-35.675,-111.025
0.6,-4.78,-3.24,0.1815,0.044,-0.0045,0.225,170.9,-36.675,-114.025
1.08,-5.24,-4.56,0.1835,0.0175,0.0035,1.225,179.9,-42.675,-121.025
1.08,-5.24,-4.56,0.1835,0.0175,0.0035,1.225,192.9,-45.675,-129.025
1.08,-5.24,-4.56,0.1835,0.0175,0.0035,0.225,208.9,-51.675,-135.025
0.88,-6.9,-3.86,0.217,0.0395,0.01,1.225,221.9,-56.675,-141.025
0.88,-6.9,-3.86,0.217,0.0395,0.01,2.225,232.9,-57.675,-146.025
1.34,-6.86,-5.98,0.2395,0.0365,0.0055,3.225,239.9,-60.675,-147.025
1.34,-6.86,-5.98,0.2395,0.0365,0.0055,2.225,246.9,-61.675,-150.025
1.34,-6.86,-5.98,0.2395,0.0365,0.0055,4.225,251.9,-64.675,-152.025
1.38,-6.74,-5.06,0.2635,0.0375,-0.008,4.225,254.9,-64.675,-155.025
1.38,-6.74,-5.06,0.2635,0.0375,-0.008,2.225,258.9,-65.675,-156.025
1.38,-6.74,-5.06,0.2635,0.0375,-0.008,4.225,260.9,-67.675,-155.025
1.68,-7.7,-5.18,0.2385,0.006,0.006,2.225,261.9,-69.675,-155.025
1.68,-7.7,-5.18,0.2385,0.006,0.006,2.225,259.9,-68.675,-155.025
1.18,-6.9,-4.36,0.2355,0.05,-0.0055,3.225,260.9,-69.675,-155.025
1.18,-6.9,-4.36,0.2355,0.05,-0.0055,3.225,265.9,-69.675,-159.025
1.18,-6.9,-4.36,0.2355,0.05,-0.0055,4.225,270.9,-70.675,-160.025
1.7,-7.5,-5.64,0.232,0.006,0.0005,5.225,274.9,-72.675,-161.025
1.7,-7.5,-5.64,0.232,0.006,0.0005,4.225,277.9,-73.675,-162.025
1.58,-6.76,-5.86,0.2645,0.005,-0.009,4.225,280.9,-73.675,-162.025
1.58,-6.76,-5.86,0.2645,0.005,-0.009,5.225,278.9,-71.675,-162.025
1.58,-6.76,-5.86,0.2645,0.005,-0.009,3.225,276.9,-70.675,-160.025
1.58,-6.88,-5.76,0.2255,0.013,-0.011,3.225,271.9,-68.675,-158.025
1.58,-6.88,-5.76,0.2255,0.013,-0.011,4.225,260.9,-65.675,-154.025
1.58,-6.88,-5.76,0.2255,0.013,-0.011,5.225,249.9,-61.675,-151.025
1.52,-6.02,-5.74,0.2405,0.016,-0.012,3.225,234.9,-57.675,-142.025
1.52,-6.02,-5.74,0.2405,0.016,-0.012,3.225,216.9,-52.675,-133.025
1.22,-5.94,-4.18,0.178,-0.004,0.0105,2.225,197.9,-47.675,-124.025
1.22,-5.94,-4.18,0.178,-0.004,0.0105,2.225,176.9,-42.675,-111.025
1.22,-5.94,-4.18,0.178,-0.004,0.0105,3.225,149.9,-36.675,-99.025
0.64,-4.42,-2.38,0.118,0.013,0.016,4.225,124.9,-30.675,-83.025
0.64,-4.42,-2.38,0.118,0.013,0.016,3.225,100.9,-22.675,-68.025
0.7,-2.12,-1.96,0.055,-0.0075,-0.0065,4.225,80.9,-16.675,-56.025
0.7,-2.12,-1.96,0.055,-0.0075,-0.0065,1.225,63.9,-11.675,-46.025
0.7,-2.12,-1.96,0.055,-0.0075,-0.0065,0.225,51.9,-5.675,-38.025
-0.22,-0.48,0.52,0.038,0.0095,-0.0065,-0.775,35.9,-4.675,-28.025
-0.22,-0.48,0.52,0.038,0.0095,-0.0065,-0.775,21.9,-3.675,-16.025
-0.22,-0.48,0.52,0.038,0.0095,-0.0065,1.225,18.9,-4.675,-14.025
-0.4,0.12,0.38,-0.008,0.0105,0.0035,2.225,15.9,-3.675,-12.025
-0.4,0.12,0.38,-0.008,0.0105,0.0035,1.225,14.9,-3.675,-12.025
-0.34,0.2,0.06,-0.0055,0.016,-0.004,0.225,14.9,-4.675,-11.025
-0.34,0.2,0.06,-0.0055,0.016,-0.004,0.225,12.9,-3.675,-10.025
-0.34,0.2,0.06,-0.0055,0.016,-0.004,1.225,12.9,-2.675,-10.025
-0.16,0.44,0.04,-0.0055,0.008,-0.0145,1.225,10.9,-2.675,-7.025
-0.16,0.44,0.04,-0.0055,0.008,-0.0145,1.225,11.9,-3.675,-9.025
-0.1,-0.32,-0.02,0.023,0.01,0.015,0.225,9.9,-4.675,-7.025
-0.1,-0.32,-0.02,0.023,0.01,0.015,-0.775,8.9,-1.675,-6.025
-0.1,-0.32,-0.02,0.023,0.01,0.015,1.225,8.9,-3.675,-8.025
0.28,-0.06,-0.34,-0.0095,0.013,0.0025,1.225,8.9,-3.675,-8.025
0.28,-0.06,-0.34,-0.0095,0.013,0.0025,0.225,8.9,-2.675,-6.025
0.28,-0.06,-0.34,-0.0095,0.013,0.0025,0.225,8.9,-2.675,-6.025
-0.06,0.36,-0.22,0.016,0.019,-0.0085,1.225,6.9,-3.675,-7.025
-0.06,0.36,-0.22,0.016,0.019,-0.0085,0.225,10.9,-5.675,-10.025
0.38,-0.38,-0.62,0.009,-0.003,0.003,1.225,14.9,-11.675,-13.025
0.38,-0.38,-0.62,0.009,-0.003,0.003,4.225,16.9,-17.675,-13.025
0.38,-0.38,-0.62,0.009,-0.003,0.003,7.225,19.9,-24.675,-14.025
0.38,-0.66,-1.02,0.003,0.01,-0.0015,8.225,21.9,-29.675,-14.025
0.38,-0.66,-1.02,0.003,0.01,-0.0015,12.225,26.9,-36.675,-17.025
0.38,-0.66,-1.02,0.003,0.01,-0.0015,15.225,29.9,-44.675,-18.025
1.32,0,-1.44,0.0155,0.035,-0.012,19.225,29.9,-51.675,-18.025
1.32,0,-1.44,0.0155,0.035,-0.012,25.225,30.9,-62.675,-15.025
2.18,-0.74,-2.42,0.01,0.0315,-0.0015,29.225,29.9,-72.675,-14.025
2.18,-0.74,-2.42,0.01,0.0315,-0.0015,34.225,30.9,-85.675,-12.025
2.18,-0.74,-2.42,0.01,0.0315,-0.0015,41.225,28.9,-96.675,-8.025
3.4,-0.18,-3.12,0.014,0.0895,-0.011,48.225,27.9,-108.675,-6.025
3.4,-0.18,-3.12,0.014,0.0895,-0.011,55.225,24.9,-120.675,-2.025
3.46,0.44,-3.58,0.0015,0.119,-0.0325,61.225,21.9,-128.675,-0.025
3.46,0.44,-3.58,0.0015,0.119,-0.0325,66.225,19.9,-135.675,2.975
3.46,0.44,-3.58,0.0015,0.119,-0.0325,68.225,19.9,-140.675,3.975
4.1,0,-4.88,-0.0425,0.121,-0.015,73.225,18.9,-144.675,6.975
4.1,0,-4.88,-0.0425,0.121,-0.015,76.225,17.9,-147.675,7.975
4.1,0,-4.88,-0.0425,0.121,-0.015,78.225,17.9,-151.675,6.975
4.7,0.44,-4.56,-0.0095,0.1355,-0.018,80.225,17.9,-156.675,6.975
4.7,0.44,-4.56,-0.0095,0.1355,-0.018,84.225,18.9,-159.675,6.975
4.9,-0.2,-4.38,-0.0235,0.1185,0.007,86.225,18.9,-164.675,8.975
4.9,-0.2,-4.38,-0.0235,0.1185,0.007,89.225,17.9,-169.675,7.975
4.9,-0.2,-4.38,-0.0235,0.1185,0.007,95.225,18.9,-174.675,8.975
5.42,0,-4.76,-0.0065,0.1275,0.001,97.225,20.9,-181.675,8.975
5.42,0,-4.76,-0.0065,0.1275,0.001,101.225,18.9,-185.675,9.975
5.3,0.04,-4.74,0.0015,0.179,0,106.225,17.9,-189.675,11.975
5.3,0.04,-4.74,0.0015,0.179,0,110.225,16.9,-192.675,12.975
5.3,0.04,-4.74,0.0015,0.179,0,110.225,15.9,-196.675,13.975
5.5,0.42,-5.06,-0.011,0.183,-0.013,116.225,14.9,-200.675,15.975
5.5,0.42,-5.06,-0.011,0.183,-0.013,118.225,13.9,-204.675,14.975
5.5,0.42,-5.06,-0.011,0.183,-0.013,120.225,13.9,-207.675,16.975
6.28,0.8,-4.28,0.0155,0.1705,-0.015,123.225,12.9,-212.675,16.975
6.28,0.8,-4.28,0.0155,0.1705,-0.015,126.225,12.9,-215.675,17.975
6.72,0.94,-4.82,0.0145,0.1725,-0.024,130.225,11.9,-221.675,18.975
6.72,0.94,-4.82,0.0145,0.1725,-0.024,133.225,10.9,-224.675,21.975
6.72,0.94,-4.82,0.0145,0.1725,-0.024,137.225,10.9,-228.675,20.975
6.86,0.1,-5.02,-0.007,0.222,-0.0105,140.225,10.9,-231.675,20.975
6.86,0.1,-5.02,-0.007,0.222,-0.0105,142.225,12.9,-230.675,21.975
7.08,0.04,-5.12,-0.022,0.198,-0.017,143.225,12.9,-230.675,21.975
7.08,0.04,-5.12,-0.022,0.198,-0.017,143.225,9.9,-230.675,20.975
7.08,0.04,-5.12,-0.022,0.198,-0.017,139.225,7.9,-226.675,23.975
6.54,0,-5.62,-0.009,0.192,0.007,139.225,4.9,-222.675,25.975
6.54,0,-5.62,-0.009,0.192,0.007,136.225,1.9,-220.675,29.975
6.54,0,-5.62,-0.009,0.192,0.007,130.225,0.9,-214.675,28.975
6.5,0.98,-5.56,-0.006,0.187,-0.017,126.225,0.9,-207.675,26.975
6.5,0.98,-5.56,-0.006,0.187,-0.017,121.225,0.9,-201.675,25.975
5.34,0.96,-5.1,-0.008,0.157,-0.0205,118.225,1.9,-195.675,23.975
5.34,0.96,-5.1,-0.008,0.157,-0.0205,110.225,3.9,-188.675,21.975
5.34,0.96,-5.1,-0.008,0.157,-0.0205,104.225,6.9,-177.675,19.975
4.74,0.42,-4.08,0.005,0.1375,-0.0025,97.225,5.9,-166.675,18.975
